"","Location","Date","Time","Winner","Loser","Behaviour","Initiator","Comments","Preening","X"
"2989","CG","16.07.22",857,"PGB_H_CG","X31","","","","",""
"2990","CG","16.07.22",858,"X35","PNP_H_CG","","","","",""
"2991","CG","16.07.22",859,"X11","GBP_H_CG","[ap]bg[rt]","L","","",""
"2992","CG","16.07.22",859,"BPN_H_CG","PGP_H_CG","fo<1bdl","","","",""
"2993","CG","16.07.22",859,"X35","PGP_H_CG","","","","",""
"2994","CG","16.07.22",900,"X11","PNB_H_CG","","","","",""
"2995","CG","16.07.22",901,"PGP_H_CG","VPG_H_CG","","","","",""
"2996","CG","16.07.22",902,"MGV_V_BG","PNP_H_CG","ap[rt]","W","","",""
"2997","CG","16.07.22",902,"PGP_H_CG","VPG_H_CG","","","","",""
"2998","CG","16.07.22",903,"NBw_H_CG","PNP_H_CG","","","","",""
"2999","CG","16.07.22",904,"PGB_H_CG","PNP_H_CG","ap[ha]","W","","",""
"3000","CG","16.07.22",906,"MGV_V_BG","NVM_V_BG","ap[rt]","W","","",""
"3001","CG","16.07.22",906,"X31","X53","fo<1bdl","","","",""
"3002","CG","16.07.22",909,"BPN_H_CG","PVBN_H_CG","","","","",""
"3003","CG","16.07.22",910,"PGP_H_CG","PNP_H_CG","","","","",""
"3004","CG","16.07.22",910,"BPN_H_CG","PGB_H_CG","","","","",""
"3005","CG","16.07.22",910,"GVP_H_CG","MGV_V_BG","","","","",""
"3006","CG","16.07.22",910,"GVP_H_CG","X53","","","","",""
"3007","CG","16.07.22",913,"PGB_H_CG","PVBsm_H_CG","ap[rt]ht.bg[ha]","W","","",""
"3008","CG","16.07.22",913,"OVBN_H_CG","PVBsm_H_CG","","","","",""
"3009","CG","16.07.22",914,"X11","PGB_H_CG","ap[rt]","W","","",""
"3010","CG","16.07.22",914,"PGB_H_CG","GB_V_BG","ap[foff]","W","","",""
"3011","CG","16.07.22",914,"NBw_H_CG","X31","","","","",""
"3012","CG","16.07.22",915,"GBP_H_CG","NBw_H_CG","","","","",""
"3013","CG","16.07.22",916,"GBP_H_CG","MGV_V_BG","ap.st[rt]","W","","",""
"3014","CG","16.07.22",916,"X11","GBP_H_CG","ap[rt]","W","","",""
"3015","CG","16.07.22",916,"X31","X53","fo<1bdl","","","",""
"3016","CG","16.07.22",917,"GVP_H_CG","NVM_V_BG","","","","",""
"3017","CG","16.07.22",918,"PVBN_H_CG","PNP_H_CG","","","","",""
"3018","CG","16.07.22",918,"PGB_H_CG","PVBN_H_CG","","","","",""
"3019","CG","16.07.22",919,"X11","GVP_H_CG","ap.dis[rt]","W","","",""
"3020","CG","16.07.22",919,"GBP_H_CG","VNM_V_BG","","","","",""
"3021","CG","16.07.22",921,"GBP_H_CG","PGB_H_CG","","","","",""
"3022","CG","16.07.22",922,"PVBN_H_CG","VPG_H_CG","","","","",""
"3023","CG","16.07.22",922,"X11","GBP_H_CG","[bitail]tt.voc[ha]","","","",""
"3024","CG","16.07.22",922,"PVBN_H_CG","VPG_H_CG","ap[rt]","W","","",""
"3025","CG","16.07.22",923,"X11","PGB_H_CG","ap.tp[rt]","W","","",""
"3026","CG","16.07.22",926,"BG_V_BG","PNP_H_CG","ht[ha]","W","","",""
"3027","CG","16.07.22",926,"MGV_V_BG","X31","ht[ha]","W","","",""
"3028","CG","16.07.22",926,"GVP_H_CG","PVBsm_H_CG","","","","",""
"3029","CG","16.07.22",927,"NBw_H_CG","PNP_H_CG","","","","",""
"3030","CG","16.07.22",927,"PVBN_H_CG","PMB_H_CG","st[st]fluff.st[ha]","","","",""
"3031","CG","16.07.22",928,"PVBsm_H_CG","PVBN_H_CG","","","","",""
"3032","CG","16.07.22",928,"X31","X53","ap.rp[rp]","","Y","",""
"3033","CG","16.07.22",930,"PNP_H_CG","VPG_H_CG","","","","",""
"3034","CG","16.07.22",930,"PVBsm_H_CG","PVBN_H_CG","","","","",""
"3035","CG","16.07.22",931,"NPG_H_CG","PNP_H_CG","","","","",""
"3036","CG","16.07.22",932,"BNw_H_CG","NPG_H_CG","","","","",""
"3037","CG","16.07.22",932,"PGB_H_CG","PVBN_H_CG","","","","",""
"3038","CG","16.07.22",932,"GVP_H_CG","PMP_H_CG","","","","",""
"3039","CG","16.07.22",932,"GVP_H_CG","PMP_H_CG","ap[rt]","W","","",""
"3040","CG","16.07.22",933,"GVP_H_CG","NPG_H_CG","","","","",""
"3041","CG","16.07.22",934,"NPG_H_CG","PVBsm_H_CG","","","","",""
"3042","CG","16.07.22",934,"PVBsm_H_CG","PNP_H_CG","","","","",""
"3043","CG","16.07.22",934,"PMP_H_CG","PVBsm_H_CG","","","","",""
"3044","CG","16.07.22",935,"NPG_H_CG","PMP_H_CG","","","","",""
"3045","CG","16.07.22",935,"GVP_H_CG","PVBN_H_CG","","","","",""
"3046","CG","16.07.22",935,"GVP_H_CG","NBw_H_CG","","","","",""
"3047","CG","16.07.22",936,"PVP_H_CG","PMB_H_CG","ap[rt]","W","","",""
"3048","CG","16.07.22",936,"PMP_H_CG","PMB_H_CG","ap[rt]","W","","",""
"3049","CG","16.07.22",937,"GVP_H_CG","NBw_H_CG","ap.bg[rt]","W","","",""
"3050","CG","16.07.22",937,"NPG_H_CG","PVBN_H_CG","","","","",""
"3051","CG","16.07.22",937,"PMP_H_CG","PNP_H_CG","","","","",""
"3052","CG","16.07.22",937,"NPG_H_CG","PNP_H_CG","","","","",""
"3053","CG","16.07.22",937,"NPG_H_CG","PMB_H_CG","","","","",""
"3054","CG","16.07.22",938,"NBw_H_CG","NPG_H_CG","","","","",""
"3055","CG","16.07.22",938,"NPG_H_CG","PVBN_H_CG","","","","",""
"3056","CG","16.07.22",939,"BNw_H_CG","GNG_V_BG","ap.bg[rt]","W","","",""
"3057","CG","16.07.22",939,"PMP_H_CG","PVBsm_V_CG","","","","",""
"3058","CG","16.07.22",939,"GVP_H_CG","GNG_V_BG","","","","",""
"3059","CG","16.07.22",941,"PMP_H_CG","BPB_H_CG","","","","",""
"3060","CG","16.07.22",942,"GNG_V_BG","VPG_H_CG","","","","",""
"3061","CG","16.07.22",943,"NBw_H_CG","PVBN_H_CG","","","","",""
"3062","CG","16.07.22",944,"GVP_H_CG","PMB_H_CG","ap[rt]","W","","",""
"3063","CG","16.07.22",946,"X35","VPBsm_H_CG","fo<1bdl","","","",""
"3064","CG","16.07.22",956,"PBV_H_CG","OGV_V_BG","","","","",""
"3065","CG","16.07.22",956,"PGM_H_CG","PMB_H_CG","","","","",""
"3066","CG","16.07.22",958,"PBV_H_CG","OGV_V_BG","ap[rt]","W","","",""
"3067","CG","16.07.22",959,"PGB_H_CG","OGV_V_BG","","","","",""
"3068","CG","16.07.22",959,"PBV_H_CG","PGB_H_CG","","","","",""
"3069","CG","16.07.22",900,"PBV_H_CG","PGB_H_CG","","","","",""
"3070","CG","16.07.22",1002,"PMneck_CG","NBP_H_CG","","","","",""
"3071","CG","16.07.22",1004,"X11","PBV_H_CG","ap.bg[ha]","W","","",""
"3072","CG","16.07.22",1004,"X11","NVM_V_BG","ap[rt]","W","","",""
"3073","CG","16.07.22",1008,"PMneck_CG","PNP_H_CG","","","","",""
"3074","CG","16.07.22",1013,"PGB_H_CG","NVM_V_BG","","","","",""
"3075","CG","16.07.22",1014,"PBV_H_CG","PGB_H_CG","","","","",""
"3076","CG","16.07.22",1015,"X11","OGV_V_BG","","","","",""
"3077","CG","16.07.22",1017,"PGB_H_CG","OGV_V_BG","","","","",""
"3078","CG","16.07.22",1017,"X11","OGV_V_BG","ap.bg[rt]","W","","",""
"3079","CG","16.07.22",1022,"PMneck_CG","PVBN_H_CG","","","","",""
"3080","CG","16.07.22",1024,"NBP_H_CG","PNP_H_CG","ap.st[rt]","W","","",""
"3081","CG","16.07.22",1027,"PBV_H_CG","X35","","","","",""
"3082","CG","16.07.22",1027,"PVBN_H_CG","VNG_V_BG","","","","",""
"3083","CG","16.07.22",1027,"VNG_V_BG","NBP_H_CG","","","","",""
"3084","CG","15.07.22",733,"PGB_H_CG","X31","ap.dis[rt]","W","","",""
"3085","CG","15.07.22",733,"PGB_H_CG","VNG_V_BG","","","","",""
"3086","CG","15.07.22",733,"NBP_H_CG","GPN_H_CG","","","","",""
"3087","CG","15.07.22",733,"GVP_H_CG","X31","","","","",""
"3088","CG","15.07.22",733,"X11","X31","ap.dis[rt]","W","","",""
"3089","CG","15.07.22",734,"PBV_H_CG","X31","","","","",""
"3090","CG","15.07.22",734,"PGB_H_CG","PNG_H_CG","","","","",""
"3091","CG","15.07.22",740,"BNw_H_CG","PVBN_H_CG","","","","",""
"3092","CG","15.07.22",740,"NBP_H_CG","GPV_H_CG","","","","",""
"3093","CG","15.07.22",740,"NPM_H_CG","GPV_H_CG","","","","",""
"3094","CG","15.07.22",740,"NBP_H_CG","NPM_H_CG","","","","",""
"3095","CG","15.07.22",741,"X11","chick","pr","","","",""
"3096","CG","15.07.22",741,"GPN_H_CG","X31","","","","",""
"3097","CG","15.07.22",743,"NPG_H_CG","X31","","","","",""
"3098","CG","15.07.22",745,"PVBN_H_CG","X40","","","","",""
"3099","CG","15.07.22",745,"PVBN_H_CG","X40","ap.bg[rt]","W","","",""
"3100","CG","15.07.22",746,"GVP_H_CG","GBP_H_CG","","","","",""
"3101","CG","15.07.22",747,"NPG_H_CG","PNP_H_CG","","","","",""
"3102","CG","15.07.22",747,"X31","X53","fo<1bdl","","","",""
"3103","CG","15.07.22",747,"GBP_H_CG","NPG_H_CG","","","","",""
"3104","CG","15.07.22",747,"X53","GPN_H_CG","","","","",""
"3105","CG","15.07.22",747,"X53","NPG_H_CG","","","","",""
"3106","CG","15.07.22",747,"NPG_H_CG","X31","","","","",""
"3107","CG","15.07.22",748,"X53","GBP_H_CG","","","","",""
"3108","CG","15.07.22",748,"PVBN_H_CG","X31","","","","",""
"3109","CG","15.07.22",748,"NGP_H_CG","X31","","","","",""
"3110","CG","15.07.22",748,"GVP_H_CG","NGP_H_CG","","","","",""
"3111","CG","15.07.22",748,"NGP_H_CG","X40","","","","",""
"3112","CG","15.07.22",754,"GPN_H_CG","NPG_H_CG","","","","",""
"3113","CG","15.07.22",754,"GBP_H_CG","NPG_H_CG","","","","",""
"3114","CG","15.07.22",754,"NPG_H_CG","GPN_H_CG","","","","",""
"3115","CG","15.07.22",754,"GPN_H_CG","X40","","","","",""
"3116","CG","15.07.22",756,"X40","GPN_H_CG","fo<1bdl","","","",""
"3117","CG","15.07.22",757,"GPN_H_CG","X40","","","","",""
"3118","CG","15.07.22",758,"GVP_H_CG","GPN_H_CG","","","","",""
"3119","CG","15.07.22",758,"GBP_H_CG","PNG_H_CG","","","","",""
"3120","CG","15.07.22",759,"GVP_H_CG","X53","","","","",""
"3121","CG","15.07.22",759,"PNG_H_CG","VGO_V_BG","","","","",""
"3122","CG","15.07.22",804,"X42","NPG_H_CG","","","","",""
"3123","CG","15.07.22",804,"VPM_H_CG","PVG_H_CG","","","","",""
"3124","CG","15.07.22",807,"PMP_H_CG","PMB_H_CG","","","","",""
"3125","CG","15.07.22",807,"PNG_H_CG","GVP_H_CG","","","","",""
"3126","CG","15.07.22",808,"PGB_H_CG","GVP_H_CG","","","","",""
"3127","CG","15.07.22",809,"X53","BNw_H_CG","st.fluff[st.fluff.rt]","","","",""
"3128","CG","15.07.22",810,"X31","X53","fo<1bdl","","","",""
"3129","CG","15.07.22",811,"PGP_H_CG","X31","","","","",""
"3130","CG","15.07.22",811,"PVM_H_CG","PVP_H_CG","","","","",""
"3131","CG","15.07.22",811,"BPN_H_CG","PVP_H_CG","fight","","","",""
"3132","CG","15.07.22",812,"PNG_H_CG","NPG_H_CG","","","","",""
"3133","CG","15.07.22",812,"X53","NPG_H_CG","","","","",""
"3134","CG","15.07.22",813,"PGP_H_CG","PNG_H_CG","","","","",""
"3135","CG","15.07.22",814,"PGP_H_CG","X31","","","","",""
"3136","CG","15.07.22",815,"PNG_H_CG","NPG_H_CG","","","","",""
"3137","CG","15.07.22",815,"GPN_H_CG","PNG_H_CG","","","","",""
"3138","CG","15.07.22",816,"BNw_H_CG","PVG_H_CG","","","","",""
"3139","CG","15.07.22",816,"PVM_H_CG","PVG_H_CG","","","","",""
"3140","CG","15.07.22",817,"PNG_H_CG","VG_V_BG","","","","",""
"3141","CG","15.07.22",821,"PGP_H_CG","X40","","","","",""
"3142","CG","15.07.22",821,"PGP_H_CG","NBP_H_CG","","","","",""
"3143","CG","15.07.22",821,"X42","X53","","","","",""
"3144","CG","15.07.22",821,"PVBN_H_CG","PNP_H_CG","","","","",""
"3145","CG","15.07.22",822,"PMP_H_CG","PNP_H_CG","","","","",""
"3146","CG","15.07.22",822,"MPN_H_CG","VG_V_BG","","","","",""
"3147","CG","15.07.22",822,"BNw_H_CG","VPG_H_CG","","","","",""
"3148","CG","15.07.22",823,"GPN_H_CG","PNP_H_CG","","","","",""
"3149","CG","15.07.22",825,"GVP_H_CG","PGP_H_CG","","","","",""
"3150","CG","15.07.22",825,"PGP_H_CG","X31","","","","",""
"3151","CG","15.07.22",825,"NBP_H_CG","GPN_H_CG","","","","",""
"3152","CG","15.07.22",825,"GPN_H_CG","VG_V_BG","","","","",""
"3153","CG","15.07.22",825,"PGB_H_CG","PVBN_H_CG","","","","",""
"3154","CG","15.07.22",825,"PVBN_H_CG","GPN_H_CG","","","","",""
"3155","CG","15.07.22",825,"PGP_H_CG","X31","","","","",""
"3156","CG","15.07.22",826,"GPB_H_CG","X40","st[rt]","","","",""
"3157","CG","15.07.22",826,"PGP_H_CG","X40","","","","",""
"3158","CG","15.07.22",827,"GVP_H_CG","X40","","","","",""
"3159","CG","15.07.22",827,"X31","VPG_H_CG","","","","",""
"3160","CG","15.07.22",828,"PNG_H_CG","X31","","","","",""
"3161","CG","15.07.22",828,"GPN_H_CG","GPB_H_CG","","","","",""
"3162","CG","15.07.22",828,"NBP_H_CG","GPB_H_CG","","","","",""
"3163","CG","15.07.22",829,"PVBN_H_CG","X31","","","","",""
"3164","CG","15.07.22",830,"GVP_H_CG","GPN_H_CG","","","","",""
"3165","CG","15.07.22",832,"X53","VG_V_BG","","","","",""
"3166","CG","15.07.22",833,"BP_H_CG","PVB_H_CG","fight","","","",""
"3167","CG","15.07.22",833,"GPN_H_CG","X40","","","","",""
"3168","CG","15.07.22",834,"PGP_H_CG","X31","","","","",""
"3169","CG","15.07.22",834,"GPN_H_CG","VPG_H_CG","","","","",""
"3170","CG","15.07.22",834,"PGP_H_CG","PMB_H_CG","","","","",""
"3171","CG","15.07.22",834,"GPV_H_CG","VG_V_BG","","","","",""
"3172","CG","15.07.22",834,"X53","GPB_H_CG","","","","",""
"3173","CG","15.07.22",834,"NBw_H_CG","PGP_H_CG","ap[rt]","W","","",""
"3174","CG","15.07.22",836,"PNG_H_CG","X31","","","","",""
"3175","CG","15.07.22",836,"X53","GPN_H_CG","","","","",""
"3176","CG","15.07.22",839,"PGP_H_CG","X40","","","","",""
"3177","CG","15.07.22",840,"PGP_H_CG","X40","","","","",""
"3178","CG","15.07.22",840,"BPN_H_CG","BNw_H_CG","","","","",""
"3179","CG","15.07.22",840,"GPN_H_CG","X40","","","","",""
"3180","CG","15.07.22",843,"PGP_H_CG","X31","","","","",""
"3181","CG","15.07.22",844,"VNG_V_BG","X40","","","","",""
"3182","CG","15.07.22",844,"BPN_H_CG","X53","","","","",""
"3183","CG","15.07.22",844,"X31","GPN_H_CG","","","","",""
"3184","CG","15.07.22",844,"BPN_H_CG","X53","","","","",""
"3185","CG","15.07.22",844,"BNw_H_CG","PGP_H_CG","","","","",""
"3186","CG","15.07.22",845,"X53","X31","fo<1bdl","","","",""
"3187","CG","15.07.22",846,"VNG_V_BG","X40","","","","",""
"3188","CG","15.07.22",846,"PGP_H_CG","X31","","","","",""
"3189","CG","15.07.22",847,"GVP_H_CG","X31","","","","",""
"3190","CG","15.07.22",848,"X42","X40","bg[rt]","","","",""
"3191","CG","15.07.22",849,"X42","X53","ap.bg[rt]ap.bg[rt]","W","","",""
"3192","CG","15.07.22",850,"GVP_H_CG","X40","","","","",""
"3193","CG","15.07.22",851,"PVM_H_CG","X31","","","","",""
"3194","CG","15.07.22",851,"GVP_H_CG","X40","","","","",""
"3195","CG","15.07.22",851,"GPN_H_CG","X40","","","","",""
"3196","CG","15.07.22",852,"PGP_H_CG","VNG_V_BG","","","","",""
"3197","CG","15.07.22",852,"X11","X42","","","","",""
"3198","CG","15.07.22",854,"PVM_H_CG","GPN_H_CG","","","","",""
"3199","CG","15.07.22",855,"PGP_H_CG","X31","ht.bitail[ha]","W","","",""
"3200","CG","15.07.22",855,"PGP_H_CG","X40","","","","",""
"3201","CG","15.07.22",856,"BPN_H_CG","X40","ap.dis[rt]","W","","",""
"3202","CG","15.07.22",857,"VNG_V_BG","GPN_H_CG","[ht.bitail]voc.tt.ht.bg[ha]","L","","",""
"3203","CG","15.07.22",858,"GVP_H_CG","X40","","","","",""
"3204","CG","15.07.22",859,"PGP_H_CG","X31","","","","",""
"3205","CG","15.07.22",859,"GVP_H_CG","PVM_H_CG","","","","",""
"3206","CG","15.07.22",859,"PVM_H_CG","VG_V_BG","","","","",""
"3207","CG","15.07.22",900,"X11","VG_V_BG","fo<1bdl","","","",""
"3208","CG","15.07.22",900,"VNG_V_BG","VPG_H_CG","","","","",""
"3209","CG","15.07.22",904,"VNG_V_BG","VPG_H_CG","","","","",""
"3210","CG","15.07.22",905,"GPN_H_CG","BPG_H_CG","","","","",""
"3211","CG","15.07.22",905,"PVM_H_CG","VPG_H_CG","","","","",""
"3212","CG","15.07.22",906,"PVM_H_CG","NVP_H_CG","ap.bg[rt]","W","","",""
"3213","CG","15.07.22",906,"X42","PVM_H_CG","","","","",""
"3214","CG","15.07.22",906,"PVM_H_CG","NVP_H_CG","","","","",""
"3215","CG","15.07.22",906,"VNG_V_BG","X31","","","","",""
"3216","CG","15.07.22",907,"X11","BNw_H_CG","","","","",""
"3217","CG","15.07.22",909,"PVM_H_CG","BNw_H_CG","","","","",""
"3218","CG","15.07.22",909,"PVM_H_CG","BPG_H_CG","","","","",""
"3219","CG","15.07.22",912,"X40","VPG_H_CG","st[st]bg[bg]ap[rt]","","","",""
"3220","CG","15.07.22",912,"PVM_H_CG","X40","","","","",""
"3221","CG","15.07.22",912,"PVM_H_CG","BPG_H_CG","","","","",""
"3222","CG","15.07.22",913,"X11","PVM_H_CG","st[st]ap.bg[rt]","","","",""
"3223","CG","15.07.22",917,"VNG_V_BG","VPG_H_CG","","","","",""
"3224","CG","15.07.22",919,"PGP_H_CG","X40","","","","",""
"3225","CG","15.07.22",919,"PVM_H_CG","NVP_H_CG","","","","",""
"3226","CG","15.07.22",920,"GVP_H_CG","X42","","","","",""
"3227","CG","15.07.22",922,"PGP_H_CG","X31","ap.tp[rt]","W","","",""
"3228","CG","15.07.22",925,"VPG_H_CG","VG_V_BG","","","","",""
"3229","CG","15.07.22",929,"BPG_H_CG","VNG_V_BG","","","","",""
"3230","CG","15.07.22",929,"PGP_H_CG","VPG_H_CG","","","","",""
"3231","CG","15.07.22",936,"X35","BPG_H_CG","","","","",""
"3232","CG","15.07.22",937,"NVP_H_CG","X31","","","","",""
"3233","CG","15.07.22",939,"X35","PGP_H_CG","","","","",""
"3234","CG","15.07.22",940,"X35","BPG_H_CG","","","","",""
"3235","CG","15.07.22",942,"GB_V_BG","PVBN_H_CG","","","","",""
"3236","CG","15.07.22",943,"X35","GB_V_BG","","","","",""
"3237","CG","15.07.22",952,"GVP_H_CG","BPM_H_CG","","","","",""
"3238","CG","15.07.22",1000,"PGP_H_CG","BPM_H_CG","ht.ws[ha]","W","","",""
"3239","CG","15.07.22",1002,"BPN_H_CG","NVP_H_CG","","","","",""
"3240","CG","15.07.22",1002,"BPN_H_CG","BG_V_BG","","","","",""
"3241","CG","15.07.22",1008,"X11","NVP_H_CG","ap.dis[rt]","W","","",""
"3242","CG","15.07.22",1009,"GVP_H_CG","GB_V_BG","jo[voc.ha]","W","","",""
"3243","BG","17.07.22",1422,"BGO_V_BG","OMB_V_BG","ap.dis[rt]","W","","",""
"3244","BG","17.07.22",1422,"MG_V_BG","OMB_V_BG","","","","",""
"3245","BG","17.07.22",1424,"BGO_V_BG","ONB_V_BG","","","","",""
"3246","BG","17.07.22",1424,"MG_V_BG","NVG_V_BG","","","","",""
"3247","BG","17.07.22",1441,"OBV_V_BG","VGV_V_BG","","","","",""
"3248","BG","17.07.22",1442,"OBV_V_BG","NVneck_BG","","","","",""
"3249","BG","17.07.22",1452,"GVN_V_BG","BO_V_BG","ap.st.tp[rt]","W","","",""
"3250","BG","17.07.22",1454,"BVG_V_BG","MBneck_BG","","","","",""
"3251","BG","17.07.22",1454,"OBV_V_BG","MBneck_BG","ap.bg[ha]","W","","",""
"3252","BG","17.07.22",1454,"OVB_V_BG","ONG_V_BG","tt[ha]","W","","",""
"3253","BG","17.07.22",1454,"BVG_V_BG","OBV_V_BG","bg[rt]","","","",""
"3254","BG","17.07.22",1456,"BO_V_BG","MVG_V_BG","","","","",""
"3255","BG","17.07.22",1456,"BGO_V_BG","GMB_V_BG","","","","",""
"3256","BG","17.07.22",1457,"BVG_V_BG","BGO_V_BG","","","","",""
"3257","BG","17.07.22",1502,"BGO_V_BG","BN_V_BG","","","","",""
"3258","BG","17.07.22",1502,"BV_V_BG","MG_V_BG","","","","",""
"3259","BG","17.07.22",1503,"VGV_V_BG","NVneck_BG","","","","",""
"3260","BG","17.07.22",1507,"NVO_V_BG","X143","[ap]tt[ha]","L","","",""
"3261","BG","17.07.22",1508,"VM_V_BG","OMB_V_BG","[ap]bg[ig]ht.bg[ha]","L","","",""
"3262","BG","17.07.22",1508,"NVO_V_BG","X143","","","","",""
"3263","BG","17.07.22",1510,"MG_V_BG","VM_V_BG","ap.bg[ha]","W","","",""
"3264","BG","17.07.22",1513,"NVO_V_BG","MVO_V_BG","ap.bi[voc.ha]","W","","",""
"3265","BG","17.07.22",1513,"MVO_V_BG","NGB_V_BG","","","","",""
"3266","BG","17.07.22",1514,"NVneck_BG","GPG_H_CG","bg[voc.ha]","","","",""
"3267","BG","17.07.22",1519,"OMBO_V_BG","OBN_V_BG","","","","",""
"3268","BG","17.07.22",1524,"NOM_V_BG","OBN_V_BG","ap.ps[ig]pr","W","","",""
"3269","BG","18.07.22",1311,"MON_V_BG","BNO_V_BG","pr[pr]pr[pr.ps]pr.ps.rt","","HEAD|BENCJ","Y",""
"3270","BG","18.07.22",1315,"X135","MBneck_BG","","","","",""
"3271","BG","18.07.22",1317,"X135","GPG_H_BG","","","","",""
"3272","BG","18.07.22",1317,"X135","NOM_V_BG","","","","",""
"3273","BG","18.07.22",1318,"GOG_V_BG","NOM_V_BG","","","","",""
"3274","BG","18.07.22",1319,"X51","MBG_V_BG","","","","",""
"3275","BG","18.07.22",1320,"OGB_V_BG","VGO_V_BG","ap.rp[pr]","W","","Y",""
"3276","BG","18.07.22",1321,"GBM_V_BG","OMB_V_BG","","","","",""
"3277","BG","18.07.22",1327,"NBN_V_BG","OMB_V_BG","","","","",""
"3278","BG","18.07.22",1329,"OGB_V_BG","VGO_V_BG","fo<1bdl","","","",""
"3279","BG","18.07.22",1331,"VNM_V_BG","BNO_V_BG","","","","",""
"3280","BG","18.07.22",1332,"X12","PNG_H_CG","ht.bg[ha]","W","","",""
"3281","BG","18.07.22",1332,"PNG_H_CG","MOG_V_BG","","","","",""
"3282","BG","18.07.22",1335,"X12","X51","","","","",""
"3283","BG","18.07.22",1340,"X51","MBG_V_BG","","","","",""
"3284","BG","18.07.22",1341,"OMO1_V_BG","MBG_V_BG","","","","",""
"3285","BG","18.07.22",1341,"OMO1_V_BG","NGV_V_BG","","","","",""
"3286","BG","18.07.22",1341,"NGV_V_BG","OBMO_V_BG","","","","",""
"3287","BG","18.07.22",1341,"OBMO_V_BG","MBG_V_BG","","","","",""
"3288","BG","18.07.22",1341,"X12","OMO1_V_BG","","","","",""
"3289","BG","18.07.22",1342,"PNG_H_CG","MOB_V_BG","","","","",""
"3290","BG","18.07.22",1342,"MOB_V_BG","MOG_V_BG","","","","",""
"3291","BG","18.07.22",1343,"PNG_H_CG","MOB_V_BG","","","","",""
"3292","BG","18.07.22",1343,"MOG_V_BG","VGO_V_BG","","","","",""
"3293","BG","18.07.22",1343,"OGB_V_BG","VGO_V_BG","ap.ps[pr]","W","","Y",""
"3294","BG","18.07.22",1344,"MOB_V_BG","VGO_V_BG","","","","",""
"3295","BG","18.07.22",1345,"NOV_V_BG","NOM_V_BG","pr[pr]pr[pr]pr.ps[pr]pr","W","","Y",""
"3296","BG","18.07.22",1348,"MVO_V_BG","BNG_V_BG","","","","",""
"3297","BG","18.07.22",1349,"NGB_V_BG","NOM_V_BG","","","","",""
"3298","BG","18.07.22",1349,"NOB_V_BG","MON_V_BG","","","","",""
"3299","BG","18.07.22",1349,"NOV_V_BG","MON_V_BG","","","","",""
"3300","BG","18.07.22",1351,"GBN_V_BG","NMV_V_BG","bc.rp[pr.rt]ap.pr[pr]","","","Y",""
"3301","BG","18.07.22",1352,"NGV_V_BG","X51","","","","",""
"3302","BG","18.07.22",1352,"X12","BNG_V_BG","ap.bg[ha]","W","","",""
"3303","BG","18.07.22",1357,"OMO1_V_BG","NGV_V_BG","","","","",""
"3304","BG","18.07.22",1358,"GM_V_BG","OMO2_V_BG","","","","",""
"3305","BG","18.07.22",1358,"NGV_V_BG","OGO_V_BG","","","","",""
"3306","BG","18.07.22",1402,"NGV_V_BG","BNG_V_BG","","","","",""
"3307","BG","18.07.22",1403,"GMG_V_BG","OMO2_V_BG","","","","",""
"3308","BG","18.07.22",1405,"X12","NGV_V_BG","","","","",""
"3309","BG","18.07.22",1406,"MVO_V_BG","OMO2_V_BG","","","","",""
"3310","BG","18.07.22",1407,"PNG_H_CG","OMO2_V_BG","","","","",""
"3311","BG","18.07.22",1408,"MVO_V_BG","GMG_V_BG","","","","",""
"3312","BG","18.07.22",1409,"OBG_V_BG","NO_V_BG","","","","",""
"3313","BG","18.07.22",1410,"NOM_V_BG","NOMO_V_BG","","","","",""
"3314","BG","18.07.22",1410,"OBMO_V_BG","GMG_V_BG","","","","",""
"3315","BG","18.07.22",1410,"MVO_V_BG","NO_V_BG","","","","",""
"3316","BG","18.07.22",1411,"MVO_V_BG","OMO2_V_BG","","","","",""
"3317","BG","18.07.22",1412,"BNG_V_BG","OMO2_V_BG","","","","",""
"3318","BG","18.07.22",1413,"BNG_V_BG","OMO2_V_BG","pr","","","",""
"3319","BG","18.07.22",1415,"VNM_V_BG","NOB_V_BG","","","","",""
"3320","BG","18.07.22",1418,"OBG_V_BG","MVO_V_BG","","","","",""
"3321","BG","18.07.22",1419,"X12","OBG_V_BG","st[ha]","","","",""
"3322","BG","18.07.22",1419,"X12","MVO_V_BG","","","","",""
"3323","BG","18.07.22",1419,"X12","OGO1_V_BG","","","","",""
"3324","BG","18.07.22",1419,"X85","NOM_V_BG","","","","",""
"3325","BG","18.07.22",1421,"X12","OMO2_V_BG","","","","",""
"3326","BG","18.07.22",1421,"PNG_H_CG","OGO1_V_BG","","","","",""
"3327","BG","18.07.22",1428,"PMB_H_CG","MVO_V_BG","","","","",""
"3328","BG","18.07.22",1428,"MVO_V_BG","PMB_H_CG","bg[rt]","","","",""
"3329","BG","18.07.22",1429,"MVO_V_BG","VNM_V_BG","","","","",""
"3330","BG","18.07.22",1430,"MVO_V_BG","MOG_V_BG","","","","",""
"3331","BG","18.07.22",1431,"OGB_V_BG","VGO_V_BG","fo<1bdl","","","",""
"3332","BG","18.07.22",1432,"MOB_V_BG","BNG_V_BG","","","","",""
"3333","BG","18.07.22",1432,"BNG_V_BG","OMO2_V_BG","rp.pr","","","Y",""
