"","Location","Date","Time","Winner","Loser","Behaviour","Initiator","Comments","Preening","X","W_in_scans","L_in_scans"
"269","BG","08.07.22",1520,"BNG_V_BG","MB_V_BG","","","","","",TRUE,TRUE
"270","BG","08.07.22",1521,"MB_V_BG","BNG_V_BG","","","","","",TRUE,TRUE
"271","BG","08.07.22",1522,"GO_V_BG","OVM_V_BG","","","","","",TRUE,TRUE
"272","BG","08.07.22",1524,"MGB_V_BG","OVM_V_BG","","","","","",TRUE,TRUE
"273","BG","08.07.22",1524,"GBO_V_BG","NOM_V_BG","","","","","",TRUE,TRUE
"274","BG","08.07.22",1525,"NGV_V_BG","X51","","","","","",TRUE,TRUE
"275","BG","08.07.22",1525,"X51","BGM_V_BG","","","","","",TRUE,TRUE
"276","BG","08.07.22",1551,"NBG_V_BG","ONO_V_BG","","","","","",TRUE,TRUE
"277","BG","08.07.22",1555,"NBG_V_BG","ONO_V_BG","fo<1bdl","","","","",TRUE,TRUE
"278","BG","08.07.22",1555,"NBG_V_BG","ONO_V_BG","[ap.fo<1bdl]tt[rt]","L","","","",TRUE,TRUE
"279","BG","08.07.22",1558,"X143","ONO_V_BG","","","","","",TRUE,TRUE
"280","BG","08.07.22",1600,"X143","X48","ap[rt]","W","","","",TRUE,TRUE
"281","BG","08.07.22",1600,"X143","X48","","","","","",TRUE,TRUE
"282","BG","08.07.22",1602,"X143","X48","","","","","",TRUE,TRUE
"283","BG","08.07.22",1602,"X143","X48","","","","","",TRUE,TRUE
"284","BG","08.07.22",1603,"OMG_V_BG","X48","ap[rt]","W","","","",TRUE,TRUE
"285","BG","08.07.22",1605,"OMG_V_BG","X48","","","","","",TRUE,TRUE
"286","BG","08.07.22",1608,"OMG_V_BG","OGMV_V_BG","","","","","",TRUE,TRUE
"287","BG","08.07.22",1609,"NBG_V_BG","X48","","","","","",TRUE,TRUE
"288","BG","08.07.22",1609,"OMG_V_BG","OGMV_V_BG","","","","","",TRUE,TRUE
"289","CG","08.07.22",730,"PVB_H_CG","MPN_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"290","CG","08.07.22",731,"PVB_H_CG","MPN_H_CG","","","","","",TRUE,TRUE
"291","CG","08.07.22",732,"PNG_H_CG","PVB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"292","CG","08.07.22",732,"PNG_H_CG","GPB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"293","CG","08.07.22",734,"GVP_H_CG","GPB_H_CG","","","","","",TRUE,TRUE
"294","CG","08.07.22",735,"GVP_H_CG","X5","","","","","",TRUE,TRUE
"295","CG","08.07.22",737,"GBP_H_CG","MPN_H_CG","","","","","",TRUE,TRUE
"296","CG","08.07.22",737,"X5","GPN_H_CG","","","","","",TRUE,TRUE
"297","CG","08.07.22",740,"BPN_V_CG","X5","","","","","",TRUE,TRUE
"298","CG","08.07.22",741,"PVB_H_CG","PVG_H_CG","","","","","",TRUE,TRUE
"299","CG","08.07.22",743,"PVM_H_CG","X5","ht.cd.voc[ha]","W","","","",TRUE,TRUE
"300","CG","08.07.22",743,"MPN_H_CG","GPB_H_CG","cd[voc.ha]","","","","",TRUE,TRUE
"301","CG","08.07.22",749,"PVM_H_CG","PGP_H_CG","","","","","",TRUE,TRUE
"302","CG","08.07.22",751,"PVB_H_CG","VNG_V_BG","","","","","",TRUE,TRUE
"303","CG","08.07.22",752,"GVP_H_CG","PVM_H_CG","cd[ha]ht.cd[rt]","","","","",TRUE,TRUE
"304","CG","08.07.22",752,"PNB_H_CG","NBP_H_CG","cf[ha]","","","","",TRUE,TRUE
"305","CG","08.07.22",753,"PVM_H_CG","PVB_H_CG","fo<1bdl","","","","",TRUE,TRUE
"306","CG","08.07.22",754,"GVP_H_CG","PBG_H_CG","","","","","",TRUE,TRUE
"307","CG","08.07.22",754,"PVM_H_CG","X5","","","","","",TRUE,TRUE
"308","CG","08.07.22",754,"PVB_H_CG","VNG_V_BG","ap[rt]","W","","","",TRUE,TRUE
"309","CG","08.07.22",757,"X11","GVP_H_CG","ap.bg[rt]","W","","","",TRUE,TRUE
"310","CG","08.07.22",757,"X11","X5","","","","","",TRUE,TRUE
"311","CG","08.07.22",758,"PVM_H_CG","BPN_V_CG","st[st]fl[fl.rt]","","","","",TRUE,TRUE
"312","CG","08.07.22",759,"X11","PBG_H_CG","ap.st[st.bt]ho[voc.ha]","W","","","",TRUE,TRUE
"313","CG","08.07.22",800,"PGP_H_CG","MPN_H_CG","","","","","",TRUE,TRUE
"314","CG","08.07.22",802,"PBG_H_CG","GB_H_CG","","","","","",TRUE,TRUE
"315","CG","08.07.22",803,"MPN_H_CG","GVP_H_CG","","","","","",TRUE,TRUE
"316","CG","08.07.22",804,"X11","PGP_H_CG","","","","","",TRUE,TRUE
"317","CG","08.07.22",805,"GVP_H_CG","NBO_V_BG","ho[voc.ha]","W","","","",TRUE,TRUE
"318","CG","08.07.22",805,"GVP_H_CG","X78","","","","","",TRUE,TRUE
"319","CG","08.07.22",806,"X11","PGV_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"320","CG","08.07.22",808,"GVP_H_CG","X5","","","","","",TRUE,TRUE
"321","CG","08.07.22",808,"MPN_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"322","CG","08.07.22",809,"GVP_H_CG","NBO_V_BG","ap.bi[voc.ha]","W","","","",TRUE,TRUE
"323","CG","08.07.22",810,"GVP_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"324","CG","08.07.22",812,"PGV_H_CG","BPG_V_CG","ap.fl.st[ig]ap.st[rt]st[ig.bc]bc","","unresolved","","005 joins, bc",TRUE,TRUE
"325","CG","08.07.22",815,"PGP_H_CG","MPN_H_CG","ap.dis[rt]","W","","","",TRUE,TRUE
"326","CG","08.07.22",816,"X78","PGP_H_CG","","","","","",TRUE,TRUE
"327","CG","08.07.22",816,"PVB_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"328","CG","08.07.22",817,"X78","GB_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"329","CG","08.07.22",817,"PGP_H_CG","MPN_H_CG","","","","","",TRUE,TRUE
"330","CG","08.07.22",818,"GB_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"331","CG","08.07.22",819,"PGV_H_CG","PVB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"332","CG","08.07.22",820,"PGV_H_CG","BPG_V_CG","","","","","",TRUE,TRUE
"333","CG","08.07.22",820,"X78","BP_H_CG","","","","","",TRUE,TRUE
"334","CG","08.07.22",820,"PGV_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"335","CG","08.07.22",820,"BPG_V_CG","PGV_H_CG","ws[ha]ap.ws[ha]","","","","",TRUE,TRUE
"336","CG","08.07.22",821,"PGP_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"337","CG","08.07.22",822,"X11","PGP_H_CG","ap[rt]","W","","","",TRUE,TRUE
"338","CG","08.07.22",822,"X11","X5","","","","","",TRUE,TRUE
"339","CG","08.07.22",824,"BPG_V_CG","PVB_H_CG","","","","","",TRUE,TRUE
"340","CG","08.07.22",824,"X78","PGP_H_CG","","","","","",TRUE,TRUE
"341","CG","08.07.22",825,"MPN_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"342","CG","08.07.22",826,"PGP_H_CG","MPN_H_CG","ap[rt]ap[rt]","W","","","",TRUE,TRUE
"343","CG","08.07.22",827,"X11","X5","","","","","",TRUE,TRUE
"344","CG","08.07.22",827,"GVP_H_CG","VBP_H_CG","bg.ht[ha]","W","","","",TRUE,TRUE
"345","CG","08.07.22",828,"PGM_H_CG","BPN_V_CG","ho[ha.voc]","W","","","",TRUE,TRUE
"346","CG","08.07.22",829,"X78","BPG_V_CG","","","","","",TRUE,TRUE
"347","CG","08.07.22",830,"GVP_H_CG","PGP_H_CG","","","","","",TRUE,TRUE
"348","CG","08.07.22",832,"PGM_H_CG","GB_H_CG","ht[ha]ht[ha]","W","","","",TRUE,TRUE
"349","CG","08.07.22",833,"PGM_H_CG","X78","fa[fa]ap.headtoss.fa[fo]","WL","","","",TRUE,TRUE
"350","CG","08.07.22",834,"GVP_H_CG","MPN_H_CG","","","","","",TRUE,TRUE
"351","CG","08.07.22",837,"GB_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"352","CG","08.07.22",838,"PVG_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"353","CG","08.07.22",839,"PVG_H_CG","VPG_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"354","CG","08.07.22",839,"MPN_H_CG","NBO_V_BG","ap[rt]","W","","","",TRUE,TRUE
"355","CG","08.07.22",842,"GVP_H_CG","MPN_H_CG","ap.bg[rt]","W","","","",TRUE,TRUE
"356","CG","08.07.22",845,"X35","PVB_H_CG","fo<1bdl","","","","",TRUE,TRUE
"357","CG","08.07.22",845,"GVP_H_CG","NBO_V_BG","ap.bg[ha]","W","","","",TRUE,TRUE
"358","CG","08.07.22",845,"GVP_H_CG","MPN_H_CG","","","","","",TRUE,TRUE
"359","CG","08.07.22",846,"X35","MPN_H_CG","","","","","",TRUE,TRUE
"360","CG","08.07.22",847,"GVP_H_CG","BNw_H_CG","","","","","",TRUE,TRUE
"361","CG","08.07.22",847,"GVP_H_CG","NBO_V_BG","","","","","",TRUE,TRUE
"362","CG","08.07.22",847,"MPN_H_CG","NBO_V_BG","","","","","",TRUE,TRUE
"363","CG","08.07.22",848,"GVP_H_CG","PVB_H_CG","ht.bg[ha]","W","","","",TRUE,TRUE
"364","CG","08.07.22",855,"GVP_H_CG","BPN_V_CG","fa[fo]","W","","","",TRUE,TRUE
"365","CG","08.07.22",NA,"GVP_H_CG","PVB_H_CG","fa[fo]","W","","","",TRUE,TRUE
"366","CG","08.07.22",901,"GVP_H_CG","PBG_H_CG","","","","","",TRUE,TRUE
"367","CG","08.07.22",902,"GVP_H_CG","PBG_H_CG","","","","","",TRUE,TRUE
"368","CG","08.07.22",903,"PBG_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"369","CG","08.07.22",903,"PBG_H_CG","X35","fa.bg[fo]","W","","","",TRUE,TRUE
"370","CG","08.07.22",906,"GVP_H_CG","PVM_H_CG","","","","","",TRUE,TRUE
"371","CG","08.07.22",906,"GVP_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"372","CG","08.07.22",906,"PBG_H_CG","PGM_H_CG","","","","","",TRUE,TRUE
"373","CG","08.07.22",906,"PBG_H_CG","PVM_H_CG","","","","","",TRUE,TRUE
"374","CG","08.07.22",907,"PBG_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"376","CG","08.07.22",908,"GVP_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"377","CG","08.07.22",910,"GVP_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"378","CG","08.07.22",913,"PBG_H_CG","PNB_H_CG","ap.dis[rt]","W","","","",TRUE,TRUE
"379","CG","08.07.22",914,"GVP_H_CG","PBG_H_CG","","","","","",TRUE,TRUE
"380","CG","08.07.22",916,"PGM_H_CG","PGN_H_CG","","","","","",TRUE,TRUE
"381","CG","08.07.22",916,"PNB_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"382","CG","08.07.22",917,"PBG_H_CG","BPB_H_CG","ap.dis[rt]","W","","","",TRUE,TRUE
"383","CG","08.07.22",917,"GVP_H_CG","PGM_H_CG","","","","","",TRUE,TRUE
"384","CG","08.07.22",918,"GPN_H_CG","NBO_V_BG","","","","","",TRUE,TRUE
"385","CG","08.07.22",919,"GPN_H_CG","NBO_V_BG","ht.bg[ha]","W","","","",TRUE,TRUE
"386","CG","08.07.22",919,"GVP_H_CG","PNB_H_CG","","","","","",TRUE,TRUE
"387","CG","08.07.22",919,"GVP_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"388","CG","08.07.22",920,"PNB_H_CG","NVP_H_CG","ws[ha]","","at ~ 1m","","",TRUE,TRUE
"389","CG","08.07.22",921,"PGP_H_CG","BPM_H_CG","","","","","",TRUE,TRUE
"390","CG","08.07.22",924,"GVP_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"391","CG","08.07.22",924,"GVP_H_CG","X35","","","","","",TRUE,TRUE
"392","CG","08.07.22",924,"GVP_H_CG","PGM_H_CG","","","","","",TRUE,TRUE
"393","CG","08.07.22",925,"PGM_H_CG","PMN_H_CG","","","","","",TRUE,TRUE
"394","CG","08.07.22",926,"GVP_H_CG","PMN_H_CG","","","","","",TRUE,TRUE
"395","CG","08.07.22",926,"GVP_H_CG","PMN_H_CG","","","","","",TRUE,TRUE
"397","CG","08.07.22",926,"PGB_H_CG","PMB_H_CG","","","","","",TRUE,TRUE
"398","CG","08.07.22",927,"NPG_H_CG","PMB_H_CG","","","","","",TRUE,TRUE
"399","CG","08.07.22",928,"PNB_H_CG","PMB_H_CG","","","","","",TRUE,TRUE
"400","CG","08.07.22",928,"PBV_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"401","CG","08.07.22",928,"PBV_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"402","CG","08.07.22",929,"GPN_H_CG","PMN_H_CG","","","","","",TRUE,TRUE
"403","CG","08.07.22",930,"GVP_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"404","CG","08.07.22",930,"GPN_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"405","CG","08.07.22",933,"PGM_H_CG","PMB_H_CG","ht.bg[voc.ha]","W","","","",TRUE,TRUE
"406","CG","08.07.22",934,"PMneck_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"407","CG","08.07.22",935,"PMneck_H_CG","PVBN_H_CG","","","","","",TRUE,TRUE
"408","CG","08.07.22",935,"GVP_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"409","CG","08.07.22",935,"GVP_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"410","CG","08.07.22",935,"GVP_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"411","CG","08.07.22",936,"PGB_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"412","CG","08.07.22",936,"GVP_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"413","CG","08.07.22",938,"PGM_H_CG","PMV_H_CG","","","","","",TRUE,TRUE
"414","CG","08.07.22",938,"PGM_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"415","CG","08.07.22",939,"PGM_H_CG","PVP_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"416","CG","08.07.22",940,"PVM_H_CG","VPN_H_CG","pr.ps[pr.ps]pr","","","Y","",TRUE,TRUE
"417","CG","08.07.22",940,"PGB_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"418","CG","08.07.22",941,"GPN_H_CG","MP_H_CG","","","","","",TRUE,TRUE
"419","CG","08.07.22",946,"PGM_H_CG","PBG_H_CG","","","","","",TRUE,TRUE
"420","CG","08.07.22",946,"PGM_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"421","CG","08.07.22",946,"PGM_H_CG","NPG_H_CG","fa[voc.ha]","W","","","",TRUE,TRUE
"422","CG","08.07.22",947,"PGM_H_CG","NVP_H_CG","","","","","",TRUE,TRUE
"423","CG","08.07.22",947,"NPG_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"424","CG","08.07.22",948,"GVP_H_CG","PMB_H_CG","","","","","",TRUE,TRUE
"425","CG","08.07.22",948,"PMN_H_CG","PNB_H_CG","","","","","",TRUE,TRUE
"426","CG","08.07.22",953,"GVP_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"427","CG","08.07.22",954,"GB_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"428","CG","08.07.22",954,"GVP_H_CG","PMP_H_CG","","","","","",TRUE,TRUE
"429","CG","08.07.22",954,"GVP_H_CG","PMneck_H_CG","","","","","",TRUE,TRUE
"430","CG","08.07.22",955,"PGB_H_CG","GB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"431","CG","08.07.22",956,"BNw_H_CG","NVP_H_CG","","","","","",TRUE,TRUE
"432","CG","08.07.22",957,"PMneck_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"433","CG","08.07.22",957,"GVP_H_CG","PBG_H_CG","","","","","",TRUE,TRUE
"434","CG","08.07.22",957,"PVM_H_CG","PGM_H_CG","st[st.rt]","","","","",TRUE,TRUE
"435","CG","08.07.22",958,"PVG_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"436","CG","08.07.22",1000,"PVM_H_CG","PGM_H_CG","st[st]bg.st[st]bt[ha]","","","","",TRUE,TRUE
"437","CG","08.07.22",1002,"PGM_H_CG","NBw_H_CG","_","","","","",TRUE,TRUE
"438","CG","08.07.22",1002,"PGB_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"439","CG","08.07.22",1003,"PGB_H_CG","PM_H_CG","","","","","",TRUE,TRUE
"440","CG","08.07.22",1003,"PGB_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"441","CG","08.07.22",1003,"PMN_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"442","CG","08.07.22",1006,"PGB_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"443","CG","08.07.22",1006,"PNB_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"444","CG","08.07.22",1007,"NBw_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"445","CG","08.07.22",1008,"X42","PGB_H_CG","","","","","",TRUE,TRUE
"446","CG","08.07.22",1009,"PVM_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"447","CG","08.07.22",1011,"PGB_H_CG","PNB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"448","CG","08.07.22",1012,"X42","PNB_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"449","CG","08.07.22",1012,"GBP_H_CG","NBw_H_CG","","","","","",TRUE,TRUE
"450","CG","08.07.22",1013,"PVM_H_CG","NBw_H_CG","ht.bg[voc.ha]","W","","","",TRUE,TRUE
"451","CG","08.07.22",1013,"X35","MP_H_CG","","","","","",TRUE,TRUE
"452","CG","08.07.22",1014,"X35","MP_H_CG","ap.bg[rt]","W","","","",TRUE,TRUE
"453","CG","08.07.22",1014,"X42","PGB_H_CG","","","","","",TRUE,TRUE
"454","CG","08.07.22",1014,"NVP_H_CG","VNG_V_BG","","","","","",TRUE,TRUE
"455","CG","08.07.22",1015,"PGB_H_CG","PNB_H_CG","","","","","",TRUE,TRUE
"456","CG","08.07.22",1015,"PVM_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"457","CG","08.07.22",1015,"X35","PMP_H_CG","ht[voc.ha]","W","","","",TRUE,TRUE
"458","CG","08.07.22",1016,"X35","PNB_H_CG","st[st.rt]","","","","",TRUE,TRUE
"459","CG","08.07.22",1016,"NBw_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"460","CG","08.07.22",1016,"X35","PMP_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"461","CG","08.07.22",1017,"X35","BPB_H_CG","","","","","",TRUE,TRUE
"462","CG","08.07.22",1019,"PNP_H_CG","BP_H_CG","ho.bi[sc.ha]","W","","","",TRUE,TRUE
"463","CG","08.07.22",1019,"BNw_H_CG","PNB_H_CG","voc.ws[ha]ap[rt]","","","","",TRUE,TRUE
"464","CG","08.07.22",1020,"MP_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"465","CG","08.07.22",1022,"MP_H_CG","PNB_H_CG","","","","","",TRUE,TRUE
"466","CG","08.07.22",1022,"BPN_V_CG","GBP_H_CG","","","","","",TRUE,TRUE
"467","CG","08.07.22",1023,"X42","PMP_H_CG","fo<1bdl","","","","",TRUE,TRUE
"468","CG","08.07.22",1023,"GBP_H_CG","PMP_H_CG","","","","","",TRUE,TRUE
"469","CG","08.07.22",1024,"X35","PMP_H_CG","","","","","",TRUE,TRUE
"470","CG","08.07.22",1024,"PMP_H_CG","NVP_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"471","CG","08.07.22",1024,"BPN_V_CG","X42","","","","","",TRUE,TRUE
"472","CG","08.07.22",1025,"GVP_H_CG","NBw_H_CG","","","","","",TRUE,TRUE
"473","CG","08.07.22",1025,"GVP_H_CG","PNB_H_CG","ht.bg[ha]","W","","","",TRUE,TRUE
"474","CG","08.07.22",1026,"X42","PVB_H_CG","","","","","",TRUE,TRUE
"475","CG","08.07.22",1026,"GVP_H_CG","X35","","","","","",TRUE,TRUE
"476","CG","08.07.22",1027,"NBw_H_CG","MP_H_CG","","","","","",TRUE,TRUE
"477","CG","08.07.22",1028,"GVP_H_CG","PVM_H_CG","","","","","",TRUE,TRUE
"478","CG","08.07.22",1029,"X35","VNG_V_BG","","","","","",TRUE,TRUE
"479","CG","08.07.22",1029,"X35","PNB_H_CG","","","","","",TRUE,TRUE
"481","BG","30.06.22",1316,"X35","MNG_V_BG","ap[rt]","W","","","",TRUE,TRUE
"482","BG","30.06.22",1316,"X35","MNG_V_BG","ap[rt]","W","","","",TRUE,TRUE
"483","BG","30.06.22",1316,"X35","ONG_V_BG","ap[ha]","W","","","",TRUE,TRUE
"485","BG","30.06.22",1316,"X35","ONG_V_BG","ap[rt]","W","","","",TRUE,TRUE
"487","BG","30.06.22",1320,"BON_V_BG","PVB_H_CG","ap.bg[rt]","W","","","",TRUE,TRUE
"488","BG","30.06.22",1322,"BON_V_BG","ONG_V_BG","tt[ha]","","","","",TRUE,TRUE
"492","BG","30.06.22",1324,"X35","NVN_V_BG","ap[rt]","W","","","",TRUE,TRUE
"493","BG","30.06.22",1327,"ONG_V_BG","NBM_V_BG","ap[rt]","W","","","",TRUE,TRUE
"494","BG","30.06.22",1328,"VBM_V_BG","NBM_V_BG","ap.bg[voc.ha]","W","","","",TRUE,TRUE
"495","BG","30.06.22",1328,"VBM_V_BG","ONG_V_BG","ap[rt]","W","","","",TRUE,TRUE
"496","BG","30.06.22",1328,"Nsh_BG","VBN_V_BG","[ap]bg[rt]","L","","","",TRUE,TRUE
"497","BG","30.06.22",1329,"Nsh_BG","NBM_V_BG","","","","","",TRUE,TRUE
"498","BG","30.06.22",1330,"BOV_V_BG","OGV_V_BG","ap[rt]","W","","","",TRUE,TRUE
"499","BG","30.06.22",131,"OGB_V_BG","OBM_V_BG","fo<1bdl","","","","",TRUE,TRUE
"500","BG","30.06.22",1331,"OGB_V_BG","NBN_V_BG","bg[ha]","","","","",TRUE,TRUE
"501","BG","30.06.22",1332,"X35","Nsh_BG","bc[bc]bg.ht[ha]","","","","",TRUE,TRUE
"502","BG","30.06.22",1332,"GNV_V_BG","GBM_V_BG","","","","","",TRUE,TRUE
"503","BG","30.06.22",1334,"OGB_V_BG","VNG_V_BG","","","","","",TRUE,TRUE
"504","BG","30.06.22",1334,"OBM_V_BG","VBM_V_BG","","","","","",TRUE,TRUE
"505","BG","30.06.22",1334,"VPM_H_CG","OGB_V_BG","","","","","",TRUE,TRUE
"506","BG","30.06.22",1334,"ONG_V_BG","MGB_V_BG","","","","","",TRUE,TRUE
"507","BG","30.06.22",1409,"ONB_V_BG","BOV_V_BG","ws[ws]ht[ha]","","","","",TRUE,TRUE
"508","BG","30.06.22",1409,"PMG_H_CG","OBG_V_BG","ap[rt]ap.bg[ha]","W","","","",TRUE,TRUE
"509","BG","30.06.22",1409,"VBV_V_BG","PVM_H_CG","","","","","",TRUE,TRUE
"510","BG","30.06.22",1410,"VB_V_BG","PVM_H_CG","","","","","",TRUE,TRUE
"511","BG","30.06.22",1412,"MB_V_BG","BOG_V_BG","[ps]pr.ap[apr.pr]","","head tree","Y","",TRUE,TRUE
"512","BG","30.06.22",1413,"ONV_V_BG","NO_V_BG","ap[ig]","","","","",TRUE,TRUE
"513","BG","30.06.22",1413,"PMG_H_CG","VBV_V_BG","","","","","",TRUE,TRUE
"514","BG","30.06.22",1413,"OMV_V_BG","PVB_H_CG","","","","","",TRUE,TRUE
"515","BG","30.06.22",1415,"GOG_V_BG","GO_V_BG","","","","","",TRUE,TRUE
"516","BG","30.06.22",1419,"OMV_V_BG","NO_V_BG","","","","","",TRUE,TRUE
"517","BG","30.06.22",1421,"PMG_H_CG","MVG_V_BG","pr.ps[ig]pr.ps[pr.ps]pr.rt","","head ground","Y","",TRUE,TRUE
"518","BG","30.06.22",1422,"OBMO_V_BG","GVN_V_BG","ho[voc.ha]","W","","","",TRUE,TRUE
"519","BG","30.06.22",1430,"X2","ONB_V_BG","bg[rt]","","","","",TRUE,TRUE
"520","BG","30.06.22",1430,"X2","MBG_V_BG","","","","","",TRUE,TRUE
"521","BG","30.06.22",1430,"VNG_V_BG","MB_V_BG","","","","","",TRUE,TRUE
"522","BG","30.06.22",1431,"OGMV_V_BG","OV_V_BG","","","","","",TRUE,TRUE
"523","BG","30.06.22",1431,"X2","VGV_V_BG","","","","","",TRUE,TRUE
"524","BG","30.06.22",1432,"X2","MBG_V_BG","st[st]ap[rt]","","","","",TRUE,TRUE
"525","BG","30.06.22",1433,"OBV_V_BG","VGN_V_BG","","","","","",TRUE,TRUE
"526","BG","30.06.22",1434,"OGB_V_BG","GVN_V_BG","","","","","",TRUE,TRUE
"527","BG","30.06.22",1434,"GNV_V_BG","OGB_V_BG","","","","","",TRUE,TRUE
"528","BG","30.06.22",1435,"NBG_V_BG","BOV_V_BG","","","","","",TRUE,TRUE
"529","BG","30.06.22",1438,"GVN_V_BG","NO_V_BG","","","","","",TRUE,TRUE
"530","BG","30.06.22",1440,"ON_V_BG","X2","pr","","head tree","Y","",TRUE,TRUE
"531","BG","30.06.22",NA,"X2","OGN_V_BG","pr","","head tree","Y","",TRUE,TRUE
"532","BG","30.06.22",1447,"NGV_V_BG","GVN_V_BG","","","","","",TRUE,TRUE
"533","BG","30.06.22",1448,"OBV_V_BG","OGM_V_BG","pr[pr]rp.pr.rt[ap.ps]pr.rt","","","Y","",TRUE,TRUE
"534","BG","30.06.22",1449,"OBV_V_BG","OGM_V_BG","pr","","","Y","",TRUE,TRUE
"535","BG","30.06.22",1450,"OBV_V_BG","OV_V_BG","ap[rt]","W","","","",TRUE,TRUE
"536","BG","30.06.22",1452,"NGV_V_BG","OBV_V_BG","","","","","",TRUE,TRUE
"537","BG","30.06.22",1452,"MON_V_BG","GVN_V_BG","","","","","",TRUE,TRUE
"538","BG","30.06.22",1453,"X2","BGM_V_BG","","","","","",TRUE,TRUE
"539","BG","30.06.22",1453,"NGV_V_BG","VBV_V_BG","","","","","",TRUE,TRUE
"540","BG","30.06.22",1454,"NGV_V_BG","VBV_V_BG","","","","","",TRUE,TRUE
"541","BG","30.06.22",1454,"VBV_V_BG","VB_V_BG","","","","","",TRUE,TRUE
"542","BG","30.06.22",1454,"NGV_V_BG","BGM_V_BG","ap.bg[rt]","W","","","",TRUE,TRUE
"543","BG","30.06.22",1455,"BOV_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"544","BG","30.06.22",1455,"NGV_V_BG","BVG_V_BG","","","","","",TRUE,TRUE
"545","BG","30.06.22",1455,"VGV_V_BG","OBV_V_BG","","","","","",TRUE,TRUE
"546","BG","30.06.22",1457,"NO_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"547","BG","30.06.22",1457,"NO_V_BG","MON_V_BG","","","","","",TRUE,TRUE
"548","BG","30.06.22",1458,"VGV_V_BG","MVG_V_BG","ap[ha]ap.ps[pr]","W","","Y","",TRUE,TRUE
"549","BG","30.06.22",1458,"VGV_V_BG","MVG_V_BG","ht[ha]","W","","","",TRUE,TRUE
"550","BG","30.06.22",1458,"BV_V_BG","BMB_V_BG","","","","","",TRUE,TRUE
"551","BG","30.06.22",1458,"BMB_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"552","BG","30.06.22",1459,"NGV_V_BG","BMB_V_BG","","","","","",TRUE,TRUE
