Location,Date,Time,Winner,Loser,Behaviour,Initiator,Comments,Preening,
CG,13.07.22,846,PGM_H_CG,40,ht.bg[ha],W,,,
CG,13.07.22,848,PGM_H_CG,NBO_V_BG,,,,,
CG,13.07.22,848,GVP_H_CG,GBw_H_CG,ht.bg[fa],W,,,
CG,13.07.22,849,BNw_H_CG,MVP_H_CG,,,,,
CG,13.07.22,850,GOB_V_BG,MVP_H_CG,,,,,
CG,13.07.22,851,PGM_H_CG,GPN_H_CG,,,,,
CG,13.07.22,853,31,GPN_H_CG,,,,,
CG,13.07.22,853,GVP_H_CG,PVBsm_H_CG,ht.bi.voc[ha],W,,,
CG,13.07.22,854,11,GVP_H_CG,,,,,
CG,13.07.22,854,53,PGP_H_CG,ht.bg[ha],W,,,
CG,13.07.22,858,BPN_H_CG,NBw_H_CG,,,,,
CG,13.07.22,859,GOB_V_BG,MVP_H_CG,,,,,
CG,13.07.22,900,PGP_H_CG,NPB_H_CG,,,,,
CG,13.07.22,,PGP_H_CG,31,,,,,
CG,13.07.22,904,NBP_H_CG,GPN_H_CG,,,,,
CG,13.07.22,905,GPG_H_CG,BPB_H_CG,,,,,
CG,13.07.22,905,GOB_V_BG,GBw_H_CG,,,,,
CG,13.07.22,907,GOB_V_BG,BPN_H_CG,ap.dis[rt],W,,,
CG,13.07.22,910,PGP_H_CG,GPN_H_CG,,,,,
CG,13.07.22,911,PGB_H_CG,PVBsm_H_CG,,,,,
CG,13.07.22,911,BPN_H_CG,PGB_H_CG,,,,,
CG,13.07.22,913,GVP_H_CG,GBw_H_CG,,,,,
CG,13.07.22,914,PGB_H_CG,PNP_H_CG,,,,,
CG,13.07.22,915,GVP_H_CG,53,,,,,
CG,13.07.22,915,GVP_H_CG,PGB_H_CG,ap.bi[tt.voc]bg[ha],W,,,
CG,13.07.22,916,53,PNP_H_CG,,,,,
CG,13.07.22,917,PGB_H_CG,NBP_H_CG,,,,,
CG,13.07.22,920,GVP_H_CG,GOB_V_BG,,,,,
CG,13.07.22,920,35,VPBsm_H_CG,fo<1bdl,,,,
CG,13.07.22,734,NPG_H_CG,VPG_H_CG,,,,,
CG,13.07.22,735,NBw_H_CG,VPG_H_CG,,,,,
CG,13.07.22,735,NPG_H_CG,VPG_H_CG,,,,,
CG,13.07.22,736,GVP_H_CG,GOB_V_BG,,,,,
CG,13.07.22,736,GOB_V_BG,GPV_H_CG,,,,,
CG,13.07.22,736,GPV_H_CG,NPG_H_CG,,,,,
CG,13.07.22,737,GVP_H_CG,GOB_V_BG,,,,,
CG,13.07.22,737,NPG_H_CG,GPV_H_CG,ap[rt],W,,,
CG,13.07.22,744,42,PMneck_H_CG,,,,,
CG,13.07.22,744,42,VPG_H_CG,,,,,
CG,13.07.22,748,GOB_V_BG,NBw_H_CG,,,,,
CG,13.07.22,749,GBP_H_CG,GOB_V_BG,,,,,
CG,13.07.22,749,GVP_H_CG,51,,,,,
CG,13.07.22,754,53,NBP_H_CG,,,,,
CG,13.07.22,754,PVBsm_H_CG,PBP_H_CG,,,,,
CG,13.07.22,755,53,NBw_H_CG,,,,,
CG,13.07.22,755,GVP_H_CG,35,,,,,
CG,13.07.22,756,PVP_H_CG,PBP_H_CG,,,,,
CG,13.07.22,756,53,PBP_H_CG,,,,,
CG,13.07.22,759,PGP_H_CG,40,bg[rt],,,,
CG,13.07.22,759,PBV_H_CG,40,ap[rt],W,,,
CG,13.07.22,800,PGP_H_CG,31,,,,,
CG,13.07.22,,53,NBw_H_CG,,,,,
CG,13.07.22,,GVP_H_CG,GBP_H_CG,,,,,
CG,13.07.22,804,11,PBV_H_CG,,,,,
CG,13.07.22,804,PBV_H_CG,PGB_H_CG,,,,,
CG,13.07.22,804,51,PVO_H_CG,ap.bg[rt],W,,,
CG,13.07.22,805,PGB_H_CG,GOB_V_BG,ap.bg[ha],W,,,
CG,13.07.22,807,NBw_H_CG,40,,,,,
CG,13.07.22,808,PBV_H_CG,40,,,,,
CG,13.07.22,808,35,PVBsm_H_CG,fo<1bdl,,,,
CG,13.07.22,811,PBV_H_CG,35,ap.dis,W,,,
CG,13.07.22,811,35,PGM_H_CG,ap.bg[rt],W,,,
CG,13.07.22,811,PBV_H_CG,35,bg[ha],,,,
CG,13.07.22,812,BNsm_H_CG,PNB_H_CG,,,,,
CG,13.07.22,813,GOB_V_BG,40,,,,,
CG,13.07.22,814,GVP_H_CG,PGB_H_CG,,,,,
CG,13.07.22,814,35,PNB_H_CG,,,,,
CG,13.07.22,814,GVP_H_CG,35,,,,,
CG,13.07.22,815,PNB_H_CG,40,,,,,
CG,13.07.22,816,PGM_H_CG,MBP_H_CG,,,,,
CG,13.07.22,816,PBV_H_CG,GPN_H_CG,,,,,
CG,13.07.22,816,GPN_H_CG,VPG_H_CG,,,,,
CG,13.07.22,817,PGP_H_CG,VPG_H_CG,,,,,
CG,13.07.22,817,BPN_H_CG,MVP_H_CG,,,,,
CG,13.07.22,818,MVP_H_CG,31,[ap]bg[rt]ap.tp[rt],W,,,
CG,13.07.22,818,GPN_H_CG,VPG_H_CG,,,,,
CG,13.07.22,818,GOB_V_BG,MVP_H_CG,,,,,
CG,13.07.22,819,PMV_H_CG,GPN_H_CG,,,,,
CG,13.07.22,820,NBP_H_CG,GPN_H_CG,,,,,
CG,13.07.22,820,GPN_H_CG,BVP_H_CG,,,,,
CG,13.07.22,820,GVP_H_CG,PGM_H_CG,,,,,
CG,13.07.22,921,BPG_H_CG,31,,,,,
CG,13.07.22,823,PGP_H_CG,BPB_H_CG,,,,,
CG,13.07.22,924,GVP_H_CG,2,,,,,
CG,13.07.22,924,2,BPG_H_CG,,,,,
CG,13.07.22,925,53,NBO_H_CG,ap[ha],W,,,
CG,13.07.22,928,GVP_H_CG,GBw_H_CG,,,,,
CG,13.07.22,928,53,31,fo<1bdl,,,,
CG,13.07.22,929,31,NBO_H_CG,ap[rt],W,,,
CG,13.07.22,930,11,NBP_H_CG,ap[rt],W,,,
CG,13.07.22,932,11,GVP_H_CG,ap[rt],W,,,
CG,13.07.22,932,11,GVP_H_CG,ap[rt],W,,,
CG,13.07.22,932,11,31,,,,,
CG,13.07.22,934,78,PNP_H_CG,,,,,
CG,13.07.22,934,31,GPN_H_CG,,,,,
CG,13.07.22,935,GVP_H_CG,78,[ap]bg[rt],L,,,
CG,13.07.22,936,78,31,,,,,
CG,13.07.22,936,78,PNP_H_CG,bg[voc.ha],,,,
CG,13.07.22,936,GVP_H_CG,78,ap.bg[ha],W,,,
CG,13.07.22,936,GVP_H_CG,PNP_H_CG,,,,,
CG,13.07.22,937,53,MVP_H_CG,,,,,
CG,13.07.22,939,53,PBG_H_CG,[ap]st[st.rt],L,,,
CG,13.07.22,939,BPN_H_CG,53,,,,,
CG,13.07.22,940,11,53,,,,,
CG,13.07.22,940,53,VPG_H_CG,,,,,
CG,13.07.22,941,BGw_H_CG,GPN_H_CG,,,,,
CG,13.07.22,941,53,BNw_H_CG,ap.st[rt],W,,,
CG,13.07.22,943,53,BNw_H_CG,ap.bt[rt],W,,,
CG,13.07.22,944,53,BGw_H_CG,,,,,
CG,13.07.22,947,53,31,fo<1bdl,,,,
CG,13.07.22,948,BNw_H_CG,Bw_H_CG,,,,,
BG,19.07.22,1315,OBMO_V_BG,OGO_V_BG,,,,,
BG,19.07.22,1315,VGO_V_BG,NBM_V_BG,,,,,
BG,19.07.22,1317,PGB_H_CG,GOG_V_BG,,,,,
BG,19.07.22,1318,PGB_H_CG,VGO_V_BG,ap[rt],W,,,
BG,19.07.22,1319,VGO_V_BG,NBM_V_BG,,,,,
BG,19.07.22,1320,PGB_H_CG,NVP_H_CG,,,,,
BG,19.07.22,1320,NOB_V_BG,VM_V_BG,,,,,
BG,19.07.22,1320,GNB_V_BG,VON_V_BG,,,,,
BG,19.07.22,1321,VBV_V_BG,MG_V_BG,,,,,
BG,19.07.22,1322,OGMV_V_BG,BVM_V_BG,,,,,
BG,19.07.22,1322,NGV_V_BG,BVM_V_BG,,,,,
BG,19.07.22,1323,MON_V_BG,NOMO_V_BG,,,,,
BG,19.07.22,1323,OGB_V_BG,VGO_V_BG,fo<1bdl,,,,
BG,19.07.22,1324,OGB_V_BG,VGO_V_BG,bc,,,,
BG,19.07.22,1324,OGB_V_BG,BGO_V_BG,bc,,SEE PREVIOUS,,
BG,19.07.22,1324,VGO_V_BG,BGO_V_BG,bc,,SEE PREVIOUS,,
BG,19.07.22,1324,BGO_V_BG,VGO_V_BG,,,SEE BC BEFORE,,
BG,19.07.22,1325,OMO2_V_BG,BNG_V_BG,fo<1bdl,,,,
BG,19.07.22,1328,VBV_V_BG,BMB_V_BG,,,,,
BG,19.07.22,1329,OMO1_V_BG,BGO_V_BG,,,,,
BG,19.07.22,1329,OMO1_V_BG,MVO_V_BG,,,,,
BG,19.07.22,1329,MVO_V_BG,MG_V_BG,,,,,
BG,19.07.22,1329,MON_V_BG,NOB_V_BG,,,,,
BG,19.07.22,1330,PGB_V_BG,VBG_V_BG,,,,,
BG,19.07.22,1330,BG_V_BG,MG_V_BG,,,,,
BG,19.07.22,1331,GPG_H_CG,OGMV_V_BG,,,,,
BG,19.07.22,1332,NGV_V_BG,GBM_V_BG,,,,,
BG,19.07.22,1332,BMB_V_BG,OV2_V_BG,,,,,
BG,19.07.22,1333,OMO1_V_BG,VBM_V_BG,,,,,
BG,19.07.22,1333,PGM_H_CG,BGO_V_BG,,,,,
BG,19.07.22,1335,OMO1_V_BG,BNG_V_BG,,,,,
BG,19.07.22,1341,BNG_V_BG,GOG_V_BG,fo<1bdl,,,,
BG,19.07.22,1342,PGB_H_CG,GVM_V_BG,,,,,
BG,19.07.22,1343,OMO1_V_BG,VBM_V_BG,,,,,
BG,19.07.22,1343,VBV_V_BG,136,,,,,
BG,19.07.22,1343,VBV_V_BG,BN_V_BG,,,,,
BG,19.07.22,1343,OGO1_V_BG,MG_V_BG,,,,,
BG,19.07.22,1344,MVN_V_BG,NGB_V_BG,,,,,
BG,19.07.22,1344,MVN_V_BG,OMO2_V_BG,,,,,
BG,19.07.22,1344,NGV_V_BG,OMO2_V_BG,,,,,
BG,19.07.22,1344,NGV_V_BG,MVN_V_BG,,,,,
BG,19.07.22,1345,PGB_H_CG,BNG_V_BG,,,,,
BG,19.07.22,1346,GOG_V_BG,BNG_V_BG,,,,,
BG,19.07.22,1346,OVG2_V_BG,MG_V_BG,,,,,
BG,19.07.22,1347,BMB_V_BG,VGV_V_BG,,,,,
BG,19.07.22,1347,NGV_V_BG,MVO_V_BG,,,,,
BG,19.07.22,1349,NGV_V_BG,MG_V_BG,ap.tp[rt],W,,,
BG,19.07.22,1349,NVP_V_CG,BVM_V_BG,,,,,
BG,19.07.22,1351,BMB_V_BG,VGV_V_BG,,,,,
BG,19.07.22,1352,MN_V_BG,BV_V_BG,,,,,
BG,19.07.22,1354,NGV_V_BG,MG_V_BG,,,,,
BG,19.07.22,1355,NGV_V_BG,MNV_V_BG,,,,,
BG,19.07.22,1355,VNM_V_BG,BGV_V_BG,,,,,
BG,19.07.22,1355,BVM_V_BG,OVG2_V_BG,,,,,
BG,19.07.22,1355,NOG_V_BG,MO_V_BG,,,,,
BG,19.07.22,1356,MGO_V_BG,OMO2_V_BG,,,,,
BG,19.07.22,1356,GOG_V_BG,OMO2_V_BG,,,,,
BG,19.07.22,1356,MGO_V_BG,OMO2_V_BG,ht.bg[voc.ha],W,,,
BG,19.07.22,1357,GO_V_BG,VMV_V_BG,,,,,
BG,19.07.22,1358,GBV_V_BG,OVG2_V_BG,,,,,
BG,19.07.22,1359,BMB_V_BG,VGV_V_BG,,,,,
BG,19.07.22,1359,MGO_V_BG,BVM_V_BG,,,,,
BG,19.07.22,1359,BMB_V_BG,OGO2_V_BG,,,,,
BG,19.07.22,1400,BGO_V_BG,OGO2_V_BG,bc,,,,
BG,19.07.22,1400,BNG_V_BG,BMB_V_BG,,,,,
BG,19.07.22,1401,OBMO_V_BG,BV_V_BG,jo[onbelly.voc.ha],W,,,
BG,19.07.22,1403,OGO1_V_BG,VPM_H_CG,,,,,
BG,19.07.22,1406,GOG_V_BG,BNG_V_BG,fo<1bdl,,,,
BG,19.07.22,1406,OBMO_V_BG,BOV_V_BG,,,,,
BG,19.07.22,1407,OMB_V_BG,OGO1_V_BG,attemps steel food,,no aggression,,
BG,19.07.22,1414,VBO_V_BG,BVM_V_BG,,,,,
BG,19.07.22,1453,VMV_V_BG,ONG_V_BG,,,,,
BG,19.07.22,1453,VNM_V_BG,OM_V_BG,,,,,
BG,19.07.22,1453,VNM_V_BG,OBMO_V_BG,,,,,
BG,19.07.22,1454,OG_V_BG,MGO_V_BG,fo<1bdl,,,,
BG,19.07.22,1454,BNG_V_BG,PMB_H_CG,bg[rt],,,,
BG,19.07.22,1455,VPM_H_CG,MOB_V_BG,,,,,
BG,19.07.22,1455,GOG_V_BG,VBV_V_BG,,,,,
BG,19.07.22,1459,OG_V_BG,VPM_V_BG,,,,,
BG,19.07.22,1459,MVO_V_BG,PMB_H_CG,,,,,
BG,19.07.22,1459,VMV_V_BG,OGMV_V_BG,,,,,
BG,19.07.22,1459,BNG_V_BG,ONB_V_BG,,,,,
BG,19.07.22,1500,BMO_V_BG,BOGV_V_BG,,,,,
BG,19.07.22,1500,VNM_V_BG,OBV_V_BG,,,,,
BG,19.07.22,1501,VMV_V_BG,VPM_H_CG,bg[ha],,,,
BG,19.07.22,1501,VNM_V_BG,ONO_V_BG,,,,,
BG,19.07.22,1502,GMV_V_BG,VNM_V_BG,ap[rt]ap.bg[rt],W,,,
BG,19.07.22,1502,VGO_V_BG,48,,,,,
BG,19.07.22,1502,OG_V_BG,MVO_V_BG,,,,,
BG,19.07.22,1503,BMO_V_BG,OGMV_V_BG,st[rt],,,,
BG,19.07.22,1505,OGMO_V_BG,MO_V_BG,,,,,
BG,19.07.22,1505,MO_V_BG,143,,,,,
BG,19.07.22,1507,MVO_V_BG,143,,,,,
BG,19.07.22,1507,MVM_V_BG,143,,,,,
BG,19.07.22,1508,BV_V_BG,GMV_V_BG,pr.rt,head|crest|ground,,,
BG,19.07.22,1508,BV_V_BG,PMB_H_CG,,,,,
BG,19.07.22,1509,OBG_V_BG,BV_V_BG,,,,,
BG,19.07.22,1509,NGB_V_BG,OM_V_BG,ap.abittail[voc.ha],W,,,
BG,19.07.22,1512,MGO_V_BG,ONB_V_BG,,,,,
BG,19.07.22,1514,OBG_V_BG,MVO_V_BG,bg[rt],,,,
BG,19.07.22,1514,VPM_H_CG,BOV_V_BG,,,,,
BG,19.07.22,1514,NGV_V_BG,MGO_V_BG,fo<1bdl,,,,
BG,19.07.22,1514,NGV_V_BG,VNM_V_BG,bg[rt],,,,
BG,19.07.22,1515,VPM_H_CG,OBG_V_BG,,,,,
BG,19.07.22,1518,OG_V_BG,VGO_V_BG,,,,,
BG,19.07.22,1519,OG_V_BG,VGO_V_BG,ap.bg[rt],W,,,
BG,19.07.22,1519,NBG_V_BG,NGB_V_BG,,,,,
BG,19.07.22,1520,BMO_V_BG,OGMV_V_BG,,,,,
BG,19.07.22,1520,OBG_V_BG,BV_V_BG,,,,,
BG,19.07.22,1523,NGB_V_BG,MO_V_BG,,,,,
BG,19.07.22,1524,OBV_V_BG,GVB_V_BG,,,,,
BG,19.07.22,1524,GVB_V_BG,VBM_V_BG,,,,,
BG,19.07.22,1524,BMO_V_BG,GVB_V_BG,,,,,
CG,18.07.22,733,BPN_H_CG,NBP_H_CG,,,,,
CG,18.07.22,733,PVM_H_CG,PNB_H_CG,,,,,
CG,18.07.22,736,31,53,fo<1bdl,,,,
CG,18.07.22,737,11,53,ap.bg[rt],W,,,
CG,18.07.22,739,GVP_H_CG,78,,,,,
CG,18.07.22,741,GVP_V_CG,31,,,,,
CG,18.07.22,742,BNsm_CG,BPB_H_CG,,,,,
CG,18.07.22,742,BNsm_CG,53,,,,,
CG,18.07.22,742,GVP_H_CG,31,,,,,
CG,18.07.22,742,53,MGV_V_BG,,,,,
CG,18.07.22,742,GVP_H_CG,BNG_V_BG,,,,,
CG,18.07.22,743,53,OGMV_V_BG,ap.bg[rt],W,,,
CG,18.07.22,743,78,OGMV_V_BG,ap[rt],W,,,
CG,18.07.22,743,PNB_H_CG,BNG_V_BG,,,,,
CG,18.07.22,744,BNG_V_BG,GPN_H_CG,,,,,
CG,18.07.22,746,53,BNG_V_BG,tt[rt],,,,
CG,18.07.22,747,GVP_H_CG,53,,,,,
CG,18.07.22,747,GBP_H_CG,31,ap.tp[rt],W,,,
CG,18.07.22,749,53,PBG_H_CG,,,,,
CG,18.07.22,751,GBP_H_CG,31,,,,,
CG,18.07.22,752,GVP_H_CG,GBP_H_CG,,,,,
CG,18.07.22,752,PNB_H_CG,VPG_H_CG,,,,,
CG,18.07.22,753,GPN_V_CG,BPB_H_CG,,,,,
CG,18.07.22,753,GVP_H_CG,BNG_V_BG,,,,,
CG,18.07.22,754,BNG_V_BG,31,ap[bg.rt],W,,,
CG,18.07.22,754,PBG_H_CG,BNG_V_BG,,,,,
CG,18.07.22,755,31,53,fo<1bdl,,,,
CG,18.07.22,756,GPN_V_CG,BPB_V_BG,,,,,
CG,18.07.22,757,MGV_V_BG,BNG_V_BG,,,,,
CG,18.07.22,758,MGV_V_BG,53,,,,,
CG,18.07.22,759,PGB_H_CG,53,,,,,
CG,18.07.22,759,GVP_H_CG,31,,,,,
CG,18.07.22,800,PGB_H_CG,NPG_H_CG,,,,,
CG,18.07.22,800,NPG_H_CG,PNB_H_CG,,,,,
CG,18.07.22,800,MGV_V_BG,PNB_H_CG,,,,,
CG,18.07.22,800,NPG_H_CG,MGV_V_BG,,,,,
CG,18.07.22,800,GBP_H_CG,NPG_H_CG,,,,,
CG,18.07.22,800,GBP_H_CG,PGB_H_CG,,,,,
CG,18.07.22,801,GVP_H_CG,PGB_H_CG,,,,,
CG,18.07.22,801,31,53,fo<1bdl,,,,
CG,18.07.22,802,GVP_H_CG,53,,,,,
CG,18.07.22,802,53,OGMV_V_BG,ap[rt],W,,,
CG,18.07.22,803,GVP_H_CG,PNB_H_CG,ap.bg[rt],W,,,
CG,18.07.22,803,GVP_H_CG,NPG_H_CG,ap[rt],W,,,
CG,18.07.22,805,GVP_H_CG,PGM_H_CG,,,,,
CG,18.07.22,805,31,GO_V_BG,,,,,
CG,18.07.22,806,31,53,fo<1bdl,,,,
CG,18.07.22,808,NPG_H_CG,OGMV_V_BG,ap[rt]tt[voc.ha],W,,,
CG,18.07.22,809,MGV_V_BG,VNG_V_BG,,,,,
CG,18.07.22,809,GVP_H_CG,31,,,,,
CG,18.07.22,810,GVP_H_CG,MGV_V_BG,,,,,
CG,18.07.22,810,PBV_H_CG,BPB_H_CG,,,,,
CG,18.07.22,812,GVP_H_CG,MGV_V_BG,bg[rt],,,,
CG,18.07.22,812,GVP_H_CG,MGV_V_BG,ap.bg[voc.rt],W,,,
CG,18.07.22,812,53,MGV_V_BG,ap.st.bg[rt],W,,,
CG,18.07.22,816,GVP_H_CG,53,,,,,
CG,18.07.22,817,PGB_H_CG,NBO_V_BG,,,,,
CG,18.07.22,817,PVBN_H_CG,31,,,,,
CG,18.07.22,819,GVP_H_CG,PBV_H_CG,,,,,
CG,18.07.22,819,53,NBw_CG,,,,,
CG,18.07.22,822,GBP_H_CG,NBw_CG,,,,,
CG,18.07.22,824,PGP_H_CG,GPN_V_CG,ap[rt],W,,,
CG,18.07.22,824,GBP_H_CG,NBw_CG,ht.bg[voc.ha],W,,,
CG,18.07.22,825,PGP_H_CG,31,,,,,
CG,18.07.22,825,NBw_CG,31,,,,,
CG,18.07.22,826,53,NBw_CG,ap[rt]ap.st[rt]ap.st[st.rt.voc]fluff.st.tt[rt],W,,,
CG,18.07.22,827,GBP_H_CG,GPN_V_BG,ap[rt],W,,,
CG,18.07.22,827,PGB_H_CG,GPN_V_BG,ap[rt],W,,,
CG,18.07.22,829,31,53,,,,,
CG,18.07.22,829,GVP_V_BG,PGB_H_CG,,,,,
CG,18.07.22,831,PGB_H_CG,31,,,,,
CG,18.07.22,831,GVP_H_CG,PGB_H_CG,,,,,
CG,18.07.22,833,53,31,,,,,
CG,18.07.22,833,53,GPN_V_VG,,,,,
CG,18.07.22,835,53,31,fo<1bdl,,,,
CG,18.07.22,835,31,BPB_H_CG,,,,,
CG,18.07.22,839,53,PGB_H_CG,,,,,
CG,18.07.22,839,GBP_H_CG,GPN_V_CG,,,,,
CG,18.07.22,840,GPN_V_CG,PNP_H_CG,,,,,
CG,18.07.22,841,GBP_H_CG,PGB_H_CG,,,,,
CG,18.07.22,842,53,31,fo<1bdl,,,,
CG,18.07.22,844,PVBsm_H_CG,PNP_H_CG,ap[rt],W,,,
CG,18.07.22,846,PGB_H_CG,PNP_H_CG,,,,,
CG,18.07.22,846,31,PNP_H_CG,[st.fluff]st.fluff.ap[rt],,,,
CG,18.07.22,847,GPN_V_CG,NBO_V_BG,jo.bi[voc.ha],W,,,
CG,18.07.22,848,53,BPB_H_CG,,,,,
CG,18.07.22,848,PVBsm_H_CG,35,fo<1bdl,,,,
CG,18.07.22,848,NBw_CG,31,,,,,
CG,18.07.22,852,PGB_H_CG,31,,,,,
CG,18.07.22,852,GVP_H_CG,35,,,,,
CG,18.07.22,852,35,NBw_CG,,,,,
CG,18.07.22,854,53,MGV_V_CG,,,,,
CG,18.07.22,854,53,NBw_CG,st[rt],,,,
CG,18.07.22,854,MGV_V_BG,31,,,,,
CG,18.07.22,855,MGV_V_BG,GPN_V_CG,,,,,
CG,18.07.22,858,53,GPN_V_CG,,,,,
CG,18.07.22,858,53,35,ap.st.fluff[rt],W,,,
CG,18.07.22,902,GVP_H_CG,NBw_CG,,,,,
CG,18.07.22,902,MGV_V_BG,31,bg[rt],,,,
CG,18.07.22,903,53,31,fo<1bdl,,,,
CG,18.07.22,904,PGB_H_CG,MGV_V_BG,,,,,
CG,18.07.22,908,PGB_H_CG,PVBN_H_CG,,,,,
CG,18.07.22,909,PGB_H_CG,31,ap[rt],W,,,
CG,18.07.22,909,53,MGV_V_BG,st[st]ht.bg[voc.ha],,,,
CG,18.07.22,912,53,35,,,,,
CG,18.07.22,913,GVP_H_CG,NBO_V_BG,,,,,
CG,18.07.22,914,PVBN_H_CG,PNP_H_CG,,,,,
CG,18.07.22,915,GPN_V_CG,PNP_H_CG,,,,,
CG,18.07.22,915,VNG_V_BG,PNP_H_CG,,,,,
CG,18.07.22,916,PVBN_H_CG,BPB_H_CG,,,,,
CG,18.07.22,917,1,MGV_V_BG,ap[rt],W,,,
CG,18.07.22,919,1,NBO_V_BG,,,,,
CG,18.07.22,920,53,PVBsm_H_CG,,,,,
CG,18.07.22,920,PVM_H_CG,35,,,,,
CG,18.07.22,923,GPN_V_BG,NBO_V_BG,,,,,
CG,18.07.22,924,31,53,fo<1bdl,,,,
CG,18.07.22,924,53,PNO_H_CG,ap[rt],W,,,
CG,18.07.22,927,PGB_H_CG,MGV_V_BG,ap[voc.ha],W,,,
CG,18.07.22,930,MPneck_CG,VPG_H_CG,fo<1bdl,,,,
CG,18.07.22,930,MPneck_CG,PGB_H_CG,,,,,
CG,18.07.22,930,PVBN_H_CG,PVM_H_CG,fo<1bdl,,,,
CG,18.07.22,931,PGM_H_CG,BG_V_BG,,,,,
CG,18.07.22,932,PGB_H_CG,VNG_V_BG,,,,,
CG,18.07.22,936,PGM_H_CG,VPG_H_CG,,,,,
CG,18.07.22,938,PGM_H_CG,GPN_V_CG,ht.bg[voc.ha],W,,,
CG,18.07.22,941,PVM_H_CG,PMneck_CG,ap.st[ha],W,,,
CG,18.07.22,943,PMneck_CG,MGV_V_BG,,,,,
CG,18.07.22,948,PGM_H_CG,NBw_CG,,,,,
CG,18.07.22,949,BPN_H_CG,PNB_H_CG,,,,,
CG,18.07.22,951,BPN_H_CG,BNsm_CG,ap.bg[rt],W,,,
CG,18.07.22,951,PNB_H_CG,MGV_V_BG,bg[rt],,,,
CG,18.07.22,952,PNB_H_CG,MGV_V_BG,,,,,
CG,18.07.22,952,BNsm_CG,PNB_H_CG,,,,,
CG,18.07.22,953,BNsm_CG,MGV_V_BG,,,,,
CG,18.07.22,953,BNsm_CG,MGV_V_BG,,,,,
CG,18.07.22,953,BPN_H_CG,BNsm_CG,,,,,
CG,18.07.22,954,PNB_H_CG,OGMV_V_BG,,,,,
CG,18.07.22,957,11,PNB_H_CG,,,,,
CG,18.07.22,957,PGM_H_CG,GO_V_BG,,,,,
CG,18.07.22,958,PGM_H_CG,PMneck_CG,,,,,
CG,18.07.22,958,PMneck_CG,NPG_H_CG,,,,,
CG,18.07.22,958,78,PMneck_CG,,,,,
CG,18.07.22,959,35,PNB_H_CG,,,,,
CG,18.07.22,1001,78,VNG_V_BG,,,,,
CG,18.07.22,1001,NBw_CG,78,,,,,
CG,18.07.22,1001,PNB_H_CG,VNG_V_BG,,,,,
CG,18.07.22,1003,78,NPG_H_CG,,,,,
CG,18.07.22,1003,11,42,,,,,
CG,18.07.22,1006,42,PMneck_CG,ap.fluff.dis[rt],W,in tree,,
CG,18.07.22,1007,VNG_H_CG,42,ap.pr,W,,Y,
CG,18.07.22,1008,PGP_H_CG,VNG_V_BG,,,,,
CG,18.07.22,1011,42,VNG_V_BG,fo<1bdl,,,,
CG,18.07.22,1014,35,NPG_H_CG,,,,,
CG,18.07.22,1014,BPN_H_CG,MGV_V_BG,,,,,
CG,18.07.22,1015,35,VPG_H_CG,,,,,
CG,18.07.22,1015,NBw_CG,PMneck_CG,,,,,
CG,18.07.22,1015,NPG_H_CG,PGP_H_CG,,,,,
CG,18.07.22,1016,PGM_H_CG,PGP_H_CG,,,,,
CG,18.07.22,1016,PGM_H_CG,PNB_H_CG,ht.abitail[voc.ha],W,,,
CG,18.07.22,1016,VNG_V_BG,42,fo<1bdl,,,,
CG,18.07.22,1017,42,PGM_H_CG,ap[rt],W,,,
CG,18.07.22,1019,35,PNP_H_CG,,,,,
CG,18.07.22,1019,PBV_H_CG,MGV_V_BG,,,,,
CG,18.07.22,1019,PGM_H_CG,BNw_CG,,,,,
CG,18.07.22,1020,PBV_H_CG,PNB_H_CG,,,,,
CG,18.07.22,1023,MGV_V_BG,OGMV_V_BG,,,,,
CG,18.07.22,1023,PBV_H_CG,35,ap.bg[rt],W,,,
CG,18.07.22,1023,PBV_H_CG,OGMV_V_BG,,,,,
CG,18.07.22,1023,PBV_H_CG,MGV_V_BG,ap.biback[voc.ha],W,,,
CG,18.07.22,1024,PGP_H_CG,VPG_H_CG,,,,,
CG,18.07.22,1026,42,MGV_H_CG,fo<1bdl,,,,
CG,18.07.22,1026,42,PNB_H_CG,ap[rt],W,,,
CG,18.07.22,1026,42,OGMV_V_BG,,,,,
CG,18.07.22,1027,PBV_H_CG,BNw_CG,,,,,
CG,18.07.22,1027,PVB_H_CG,PNB_H_CG,,,,,
CG,18.07.22,1027,42,35,,,,,
CG,18.07.22,1028,35,MGV_V_BG,,,,,
CG,18.07.22,1028,42,35,,,,,
CG,18.07.22,1028,42,MGV_V_BG,,,,,
BG,19.07.22,1438,MN_V_BG,OMB_V_BG,,,,,
BG,19.07.22,1439,NBG_V_BG,143,fo<1bdl,,,,
BG,19.07.22,1439,MN_V_BG,VBM_V_BG,ap[rt],W,,,
BG,19.07.22,1440,NBG_V_BG,BMB_V_BG,[ap]fluff[rt],L,,,
BG,19.07.22,1441,OMB_V_BG,NGB_V_BG,pr,,,Y,
BG,19.07.22,1441,OV2_V_BG,OMB_V_BG,,,,,
BG,19.07.22,1441,MOB_V_BG,BMB_V_BG,,,,,
BG,19.07.22,1442,BMO_V_BG,MOB_V_BG,,,,,
BG,19.07.22,1447,OGB_V_BG,ONO_V_BG,,,,,
BG,19.07.22,1447,BMO_V_BG,OGMV_V_BG,,,,,
